
Método de Euler Explícito: 
x	y
0.252000	2.572868
0.253000	2.575441
0.254000	2.578016
0.255000	2.580594
0.256000	2.583175
0.257000	2.585758
0.258000	2.588344
0.259000	2.590932
0.260000	2.593523
0.261000	2.596117
0.262000	2.598713
0.263000	2.601312
0.264000	2.603913
0.265000	2.606517
0.266000	2.609123
0.267000	2.611732
0.268000	2.614344
0.269000	2.616959
0.270000	2.619575
0.271000	2.622195
0.272000	2.624817
0.273000	2.627442
0.274000	2.630070
0.275000	2.632700
0.276000	2.635332
0.277000	2.637968
0.278000	2.640606
0.279000	2.643246
0.280000	2.645889
0.281000	2.648535
0.282000	2.651184
0.283000	2.653835
0.284000	2.656489
0.285000	2.659145
0.286000	2.661804
0.287000	2.664466
0.288000	2.667131
0.289000	2.669798
0.290000	2.672468
0.291000	2.675140
0.292000	2.677815
0.293000	2.680493
0.294000	2.683174
0.295000	2.685857
0.296000	2.688543
0.297000	2.691231
0.298000	2.693922
0.299000	2.696616
0.300000	2.699313
0.301000	2.702012
0.302000	2.704714
0.303000	2.707419
0.304000	2.710126
0.305000	2.712837
0.306000	2.715549
0.307000	2.718265
0.308000	2.720983
0.309000	2.723704
0.310000	2.726428
0.311000	2.729154
0.312000	2.731883
0.313000	2.734615
0.314000	2.737350
0.315000	2.740087
0.316000	2.742827
0.317000	2.745570
0.318000	2.748316
0.319000	2.751064
0.320000	2.753815
0.321000	2.756569
0.322000	2.759326
0.323000	2.762085
0.324000	2.764847
0.325000	2.767612
0.326000	2.770379
0.327000	2.773150
0.328000	2.775923
0.329000	2.778699
0.330000	2.781478
0.331000	2.784259
0.332000	2.787043
0.333000	2.789830
0.334000	2.792620
0.335000	2.795413
0.336000	2.798208
0.337000	2.801006
0.338000	2.803807
0.339000	2.806611
0.340000	2.809418
0.341000	2.812227
0.342000	2.815040
0.343000	2.817855
0.344000	2.820672
0.345000	2.823493
0.346000	2.826317
0.347000	2.829143
0.348000	2.831972
0.349000	2.834804
0.350000	2.837639
0.351000	2.840476
0.352000	2.843317
0.353000	2.846160
0.354000	2.849006
0.355000	2.851855
0.356000	2.854707
0.357000	2.857562
0.358000	2.860420
0.359000	2.863280
0.360000	2.866143
0.361000	2.869009
0.362000	2.871878
0.363000	2.874750
0.364000	2.877625
0.365000	2.880503
0.366000	2.883383
0.367000	2.886267
0.368000	2.889153
0.369000	2.892042
0.370000	2.894934
0.371000	2.897829
0.372000	2.900727
0.373000	2.903627
0.374000	2.906531
0.375000	2.909438
0.376000	2.912347
0.377000	2.915259
0.378000	2.918175
0.379000	2.921093
0.380000	2.924014
0.381000	2.926938
0.382000	2.929865
0.383000	2.932795
0.384000	2.935728
0.385000	2.938663
0.386000	2.941602
0.387000	2.944544
0.388000	2.947488
0.389000	2.950436
0.390000	2.953386
0.391000	2.956339
0.392000	2.959296
0.393000	2.962255
0.394000	2.965217
0.395000	2.968182
0.396000	2.971151
0.397000	2.974122
0.398000	2.977096
0.399000	2.980073
0.400000	2.983053
0.401000	2.986036
0.402000	2.989022
0.403000	2.992011
0.404000	2.995003
0.405000	2.997998
0.406000	3.000996
0.407000	3.003997
0.408000	3.007001
0.409000	3.010008
0.410000	3.013018
0.411000	3.016031
0.412000	3.019047
0.413000	3.022066
0.414000	3.025088
0.415000	3.028114
0.416000	3.031142
0.417000	3.034173
0.418000	3.037207
0.419000	3.040244
0.420000	3.043284
0.421000	3.046328
0.422000	3.049374
0.423000	3.052423
0.424000	3.055476
0.425000	3.058531
0.426000	3.061590
0.427000	3.064651
0.428000	3.067716
0.429000	3.070784
0.430000	3.073855
0.431000	3.076928
0.432000	3.080005
0.433000	3.083085
0.434000	3.086168
0.435000	3.089255
0.436000	3.092344
0.437000	3.095436
0.438000	3.098532
0.439000	3.101630
0.440000	3.104732
0.441000	3.107837
0.442000	3.110944
0.443000	3.114055
0.444000	3.117169
0.445000	3.120287
0.446000	3.123407
0.447000	3.126530
0.448000	3.129657
0.449000	3.132786
0.450000	3.135919
0.451000	3.139055
0.452000	3.142194
0.453000	3.145336
0.454000	3.148482
0.455000	3.151630
0.456000	3.154782
0.457000	3.157937
0.458000	3.161095
0.459000	3.164256
0.460000	3.167420
0.461000	3.170587
0.462000	3.173758
0.463000	3.176932
0.464000	3.180109
0.465000	3.183289
0.466000	3.186472
0.467000	3.189658
0.468000	3.192848
0.469000	3.196041
0.470000	3.199237
0.471000	3.202436
0.472000	3.205639
0.473000	3.208844
0.474000	3.212053
0.475000	3.215265
0.476000	3.218480
0.477000	3.221699
0.478000	3.224921
0.479000	3.228146
0.480000	3.231374
0.481000	3.234605
0.482000	3.237840
0.483000	3.241078
0.484000	3.244319
0.485000	3.247563
0.486000	3.250810
0.487000	3.254061
0.488000	3.257315
0.489000	3.260573
0.490000	3.263833
0.491000	3.267097
0.492000	3.270364
0.493000	3.273635
0.494000	3.276908
0.495000	3.280185
0.496000	3.283465
0.497000	3.286749
0.498000	3.290035
0.499000	3.293326
0.500000	3.296619
0.501000	3.299915
0.502000	3.303215
0.503000	3.306519
0.504000	3.309825
0.505000	3.313135
0.506000	3.316448
0.507000	3.319765
0.508000	3.323084
0.509000	3.326407
0.510000	3.329734
0.511000	3.333063
0.512000	3.336397
0.513000	3.339733
0.514000	3.343073
0.515000	3.346416
0.516000	3.349762
0.517000	3.353112
0.518000	3.356465
0.519000	3.359822
0.520000	3.363181
0.521000	3.366545
0.522000	3.369911
0.523000	3.373281
0.524000	3.376654
0.525000	3.380031
0.526000	3.383411
0.527000	3.386794
0.528000	3.390181
0.529000	3.393571
0.530000	3.396965
0.531000	3.400362
0.532000	3.403762
0.533000	3.407166
0.534000	3.410573
0.535000	3.413984
0.536000	3.417398
0.537000	3.420815
0.538000	3.424236
0.539000	3.427660
0.540000	3.431088
0.541000	3.434519
0.542000	3.437953
0.543000	3.441391
0.544000	3.444833
0.545000	3.448278
0.546000	3.451726
0.547000	3.455178
0.548000	3.458633
0.549000	3.462091
0.550000	3.465554
0.551000	3.469019
0.552000	3.472488
0.553000	3.475961
0.554000	3.479437
0.555000	3.482916
0.556000	3.486399
0.557000	3.489885
0.558000	3.493375
0.559000	3.496869
0.560000	3.500365
0.561000	3.503866
0.562000	3.507370
0.563000	3.510877
0.564000	3.514388
0.565000	3.517902
0.566000	3.521420
0.567000	3.524942
0.568000	3.528467
0.569000	3.531995
0.570000	3.535527
0.571000	3.539063
0.572000	3.542602
0.573000	3.546144
0.574000	3.549690
0.575000	3.553240
0.576000	3.556793
0.577000	3.560350
0.578000	3.563910
0.579000	3.567474
0.580000	3.571042
0.581000	3.574613
0.582000	3.578187
0.583000	3.581766
0.584000	3.585347
0.585000	3.588933
0.586000	3.592522
0.587000	3.596114
0.588000	3.599710
0.589000	3.603310
0.590000	3.606913
0.591000	3.610520
0.592000	3.614131
0.593000	3.617745
0.594000	3.621363
0.595000	3.624984
0.596000	3.628609
0.597000	3.632238
0.598000	3.635870
0.599000	3.639506
0.600000	3.643145
0.601000	3.646788
0.602000	3.650435
0.603000	3.654086
0.604000	3.657740
0.605000	3.661397
0.606000	3.665059
0.607000	3.668724
0.608000	3.672393
0.609000	3.676065
0.610000	3.679741
0.611000	3.683421
0.612000	3.687104
0.613000	3.690791
0.614000	3.694482
0.615000	3.698177
0.616000	3.701875
0.617000	3.705577
0.618000	3.709282
0.619000	3.712992
0.620000	3.716704
0.621000	3.720421
0.622000	3.724142
0.623000	3.727866
0.624000	3.731594
0.625000	3.735325
0.626000	3.739061
0.627000	3.742800
0.628000	3.746542
0.629000	3.750289
0.630000	3.754039
0.631000	3.757793
0.632000	3.761551
0.633000	3.765313
0.634000	3.769078
0.635000	3.772847
0.636000	3.776620
0.637000	3.780396
0.638000	3.784177
0.639000	3.787961
0.640000	3.791749
0.641000	3.795541
0.642000	3.799336
0.643000	3.803136
0.644000	3.806939
0.645000	3.810746
0.646000	3.814556
0.647000	3.818371
0.648000	3.822189
0.649000	3.826012
0.650000	3.829838
0.651000	3.833667
0.652000	3.837501
0.653000	3.841339
0.654000	3.845180
0.655000	3.849025
0.656000	3.852874
0.657000	3.856727
0.658000	3.860584
0.659000	3.864444
0.660000	3.868309
0.661000	3.872177
0.662000	3.876049
0.663000	3.879925
0.664000	3.883805
0.665000	3.887689
0.666000	3.891577
0.667000	3.895468
0.668000	3.899364
0.669000	3.903263
0.670000	3.907166
0.671000	3.911074
0.672000	3.914985
0.673000	3.918900
0.674000	3.922819
0.675000	3.926741
0.676000	3.930668
0.677000	3.934599
0.678000	3.938533
0.679000	3.942472
0.680000	3.946414
0.681000	3.950361
0.682000	3.954311
0.683000	3.958265
0.684000	3.962224
0.685000	3.966186
0.686000	3.970152
0.687000	3.974122
0.688000	3.978096
0.689000	3.982074
0.690000	3.986057
0.691000	3.990043
0.692000	3.994033
0.693000	3.998027
0.694000	4.002025
0.695000	4.006027
0.696000	4.010033
0.697000	4.014043
0.698000	4.018057
0.699000	4.022075
0.700000	4.026097
0.701000	4.030123
0.702000	4.034153
0.703000	4.038187
0.704000	4.042226
0.705000	4.046268
0.706000	4.050314
0.707000	4.054364
0.708000	4.058419
0.709000	4.062477
0.710000	4.066540
0.711000	4.070606
0.712000	4.074677
0.713000	4.078751
0.714000	4.082830
0.715000	4.086913
0.716000	4.091000
0.717000	4.095091
0.718000	4.099186
0.719000	4.103285
0.720000	4.107388
0.721000	4.111496
0.722000	4.115607
0.723000	4.119723
0.724000	4.123843
0.725000	4.127967
0.726000	4.132095
0.727000	4.136227
0.728000	4.140363
0.729000	4.144503
0.730000	4.148648
0.731000	4.152796
0.732000	4.156949
0.733000	4.161106
0.734000	4.165267
0.735000	4.169432
0.736000	4.173602
0.737000	4.177775
0.738000	4.181953
0.739000	4.186135
0.740000	4.190321
0.741000	4.194512
0.742000	4.198706
0.743000	4.202905
0.744000	4.207108
0.745000	4.211315
0.746000	4.215526
0.747000	4.219742
0.748000	4.223961
0.749000	4.228185
0.750000	4.232414
0.751000	4.236646
0.752000	4.240883
0.753000	4.245124
0.754000	4.249369
0.755000	4.253618
0.756000	4.257872
0.757000	4.262130
0.758000	4.266392
0.759000	4.270658
0.760000	4.274929
0.761000	4.279204
0.762000	4.283483
0.763000	4.287766
0.764000	4.292054
0.765000	4.296346
0.766000	4.300643
0.767000	4.304943
0.768000	4.309248
0.769000	4.313557
0.770000	4.317871
0.771000	4.322189
0.772000	4.326511
0.773000	4.330837
0.774000	4.335168
0.775000	4.339503
0.776000	4.343843
0.777000	4.348187
0.778000	4.352535
0.779000	4.356888
0.780000	4.361244
0.781000	4.365606
0.782000	4.369971
0.783000	4.374341
0.784000	4.378716
0.785000	4.383094
0.786000	4.387477
0.787000	4.391865
0.788000	4.396257
0.789000	4.400653
0.790000	4.405054
0.791000	4.409459
0.792000	4.413868
0.793000	4.418282
0.794000	4.422700
0.795000	4.427123
0.796000	4.431550
0.797000	4.435982
0.798000	4.440418
0.799000	4.444858
0.800000	4.449303
0.801000	4.453752
0.802000	4.458206
0.803000	4.462664
0.804000	4.467127
0.805000	4.471594
0.806000	4.476066
0.807000	4.480542
0.808000	4.485022
0.809000	4.489507
0.810000	4.493997
0.811000	4.498491
0.812000	4.502989
0.813000	4.507492
0.814000	4.512000
0.815000	4.516512
0.816000	4.521028
0.817000	4.525549
0.818000	4.530075
0.819000	4.534605
0.820000	4.539139
0.821000	4.543679
0.822000	4.548222
0.823000	4.552771
0.824000	4.557323
0.825000	4.561881
0.826000	4.566443
0.827000	4.571009
0.828000	4.575580
0.829000	4.580156
0.830000	4.584736
0.831000	4.589320
0.832000	4.593910
0.833000	4.598504
0.834000	4.603102
0.835000	4.607705
0.836000	4.612313
0.837000	4.616925
0.838000	4.621542
0.839000	4.626164
0.840000	4.630790
0.841000	4.635421
0.842000	4.640056
0.843000	4.644696
0.844000	4.649341
0.845000	4.653990
0.846000	4.658644
0.847000	4.663303
0.848000	4.667966
0.849000	4.672634
0.850000	4.677307
0.851000	4.681984
0.852000	4.686666
0.853000	4.691353
0.854000	4.696044
0.855000	4.700740
0.856000	4.705441
0.857000	4.710146
0.858000	4.714856
0.859000	4.719571
0.860000	4.724291
0.861000	4.729015
0.862000	4.733744
0.863000	4.738478
0.864000	4.743216
0.865000	4.747960
0.866000	4.752708
0.867000	4.757460
0.868000	4.762218
0.869000	4.766980
0.870000	4.771747
0.871000	4.776519
0.872000	4.781295
0.873000	4.786076
0.874000	4.790863
0.875000	4.795653
0.876000	4.800449
0.877000	4.805250
0.878000	4.810055
0.879000	4.814865
0.880000	4.819680
0.881000	4.824499
0.882000	4.829324
0.883000	4.834153
0.884000	4.838987
0.885000	4.843826
0.886000	4.848670
0.887000	4.853519
0.888000	4.858372
0.889000	4.863231
0.890000	4.868094
0.891000	4.872962
0.892000	4.877835
0.893000	4.882713
0.894000	4.887596
0.895000	4.892483
0.896000	4.897376
0.897000	4.902273
0.898000	4.907175
0.899000	4.912082
0.900000	4.916995
0.901000	4.921912
0.902000	4.926833
0.903000	4.931760
0.904000	4.936692
0.905000	4.941629
0.906000	4.946570
0.907000	4.951517
0.908000	4.956468
0.909000	4.961425
0.910000	4.966386
0.911000	4.971353
0.912000	4.976324
0.913000	4.981300
0.914000	4.986282
0.915000	4.991268
0.916000	4.996259
0.917000	5.001256
0.918000	5.006257
0.919000	5.011263
0.920000	5.016274
0.921000	5.021291
0.922000	5.026312
0.923000	5.031338
0.924000	5.036370
0.925000	5.041406
0.926000	5.046447
0.927000	5.051494
0.928000	5.056545
0.929000	5.061602
0.930000	5.066663
0.931000	5.071730
0.932000	5.076802
0.933000	5.081879
0.934000	5.086960
0.935000	5.092047
0.936000	5.097139
0.937000	5.102237
0.938000	5.107339
0.939000	5.112446
0.940000	5.117559
0.941000	5.122676
0.942000	5.127799
0.943000	5.132927
0.944000	5.138060
0.945000	5.143198
0.946000	5.148341
0.947000	5.153489
0.948000	5.158643
0.949000	5.163801
0.950000	5.168965
0.951000	5.174134
0.952000	5.179308
0.953000	5.184488
0.954000	5.189672
0.955000	5.194862
0.956000	5.200057
0.957000	5.205257
0.958000	5.210462
0.959000	5.215672
0.960000	5.220888
0.961000	5.226109
0.962000	5.231335
0.963000	5.236566
0.964000	5.241803
0.965000	5.247045
0.966000	5.252292
0.967000	5.257544
0.968000	5.262802
0.969000	5.268064
0.970000	5.273332
0.971000	5.278606
0.972000	5.283884
0.973000	5.289168
0.974000	5.294457
0.975000	5.299752
0.976000	5.305052
0.977000	5.310357
0.978000	5.315667
0.979000	5.320983
0.980000	5.326304
0.981000	5.331630
0.982000	5.336962
0.983000	5.342299
0.984000	5.347641
0.985000	5.352989
0.986000	5.358342
0.987000	5.363700
0.988000	5.369064
0.989000	5.374433
0.990000	5.379807
0.991000	5.385187
0.992000	5.390572
0.993000	5.395963
0.994000	5.401359
0.995000	5.406760
0.996000	5.412167
0.997000	5.417579
0.998000	5.422996
0.999000	5.428419
1.000000	5.433848
